Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,liked,playlist_origin,Record Label Frequency Encoded,Genres_encoded,Artist Centrality,mood_score,energy_profile,Primary Artist,album_id
spotify:track:25Wtmfe2ynuMZRj78tOSkz,Before,Hurts Like Hell,Charlotte Cornfield,2026-03-27,166480,1.0,False,"female vocalist, canadian, folk, indie folk, saw live",Merge Records,0.776,0.154,10.0,-16.157,1.0,0.053,0.834,0.00273,0.104,0.237,79.239,,df_nmf_test,15.210526315789474,77.1982532435961,18.33874552736615,39.43753131785536,27.187409842480783,Charlotte Cornfield,charlotte_cornfield_hurts_like_hell
spotify:track:3eKs4PUnfFhMtr1dd0SJf7,Hurts Like Hell,Hurts Like Hell,Charlotte Cornfield,2026-03-27,247116,1.0,False,"female vocalist, canadian, folk, indie folk, saw live",Merge Records,0.593,0.373,0.0,-11.413,1.0,0.0726,0.557,0.000115,0.218,0.76,78.041,,df_nmf_test,15.210526315789474,77.1982532435961,18.33874552736615,58.20569567396024,29.04788668279228,Charlotte Cornfield,charlotte_cornfield_hurts_like_hell
spotify:track:09xK7mJfjz12SZrLWYQoKc,Lost Leader,Hurts Like Hell,Charlotte Cornfield,2026-03-27,187661,1.0,False,"female vocalist, canadian, folk, indie folk, saw live",Merge Records,0.697,0.232,9.0,-14.158,1.0,0.0526,0.634,0.000516,0.116,0.353,130.744,,df_nmf_test,15.210526315789474,77.1982532435961,18.33874552736615,41.463170202104564,53.66498489097243,Charlotte Cornfield,charlotte_cornfield_hurts_like_hell
spotify:track:3Ii7glpRgMoGPldLh5feqR,Lucky,Hurts Like Hell,Charlotte Cornfield,2026-03-27,124336,1.0,False,"female vocalist, canadian, folk, indie folk, saw live",Merge Records,0.694,0.576,2.0,-9.378,1.0,0.0366,0.196,0.000128,0.0883,0.879,129.322,,df_nmf_test,15.210526315789474,77.1982532435961,18.33874552736615,61.938658760648075,55.49433024630662,Charlotte Cornfield,charlotte_cornfield_hurts_like_hell
spotify:track:0KdpEJ9mhjvkB2wE9pdhq0,Living With It,Hurts Like Hell,Charlotte Cornfield;Feist,2026-03-27,200367,1.0,False,"female vocalist, canadian, folk, indie folk, saw live",Merge Records,0.617,0.161,6.0,-14.657,1.0,0.05,0.932,7.36e-05,0.11,0.436,82.068,,df_nmf_test,15.210526315789474,77.1982532435961,1.0,41.33915149490563,29.330046649808985,Charlotte Cornfield;Feist,charlotte_cornfield;feist_hurts_like_hell
spotify:track:46NZGJl51pr2d47ZfJ5ZYo,Number,Hurts Like Hell,Charlotte Cornfield,2026-03-27,170292,1.0,False,"female vocalist, canadian, folk, indie folk, saw live",Merge Records,0.66,0.327,5.0,-11.571,1.0,0.0371,0.542,0.0347,0.108,0.453,84.234,,df_nmf_test,15.210526315789474,77.1982532435961,18.33874552736615,43.73684650075163,32.007354357858844,Charlotte Cornfield,charlotte_cornfield_hurts_like_hell
spotify:track:2ksVu3MkUQSj5KnsvdStFS,Squiddd,Hurts Like Hell,Charlotte Cornfield,2026-03-27,267745,1.0,False,"female vocalist, canadian, folk, indie folk, saw live",Merge Records,0.461,0.123,9.0,-15.311,1.0,0.0775,0.921,0.000234,0.0928,0.24,144.063,,df_nmf_test,15.210526315789474,77.1982532435961,18.33874552736615,26.076582595623854,59.62295813496601,Charlotte Cornfield,charlotte_cornfield_hurts_like_hell
spotify:track:0csn8Na8Zbuipf5Ncicv21,Kitchen,Hurts Like Hell,Charlotte Cornfield,2026-03-27,245236,1.0,False,"female vocalist, canadian, folk, indie folk, saw live",Merge Records,0.612,0.245,11.0,-12.598,1.0,0.038,0.935,8.21e-05,0.113,0.442,132.3,,df_nmf_test,15.210526315789474,77.1982532435961,18.33874552736615,41.50450977117087,55.211181978179525,Charlotte Cornfield,charlotte_cornfield_hurts_like_hell
spotify:track:1pFUlQe1ectG879ZI0j6JN,Long Game,Hurts Like Hell,Charlotte Cornfield,2026-03-27,305562,1.0,False,"female vocalist, canadian, folk, indie folk, saw live",Merge Records,0.614,0.281,3.0,-11.898,1.0,0.054,0.683,1.67e-05,0.165,0.46,74.394,,df_nmf_test,15.210526315789474,77.1982532435961,18.33874552736615,44.48095874394522,26.960594737645994,Charlotte Cornfield,charlotte_cornfield_hurts_like_hell
spotify:track:2kY5QfajXmEJgkh5bYHgRV,Bloody and Alive,Hurts Like Hell,Charlotte Cornfield,2026-03-27,146336,1.0,False,"female vocalist, canadian, folk, indie folk, saw live",Merge Records,0.348,0.12,9.0,-21.268,1.0,0.0719,0.965,0.358,0.0987,0.256,88.652,,df_nmf_test,15.210526315789474,77.1982532435961,18.33874552736615,22.31054785368298,29.296444412055685,Charlotte Cornfield,charlotte_cornfield_hurts_like_hell
spotify:track:20Mywa39BBhTYB8ukVxXd0,Great Princess Story,The Former Site Of,The New Pornographers,2026-03-27,251266,1.0,False,"indie rock, canadian, indie, indie pop, alternative, power pop, rock, canada, female vocalists",Merge Records,0.707,0.648,0.0,-12.272,1.0,0.0459,0.499,0.415,0.114,0.508,114.057,,df_nmf_test,15.210526315789474,82.65468444272561,60.23850959349196,48.20151995991315,46.55662915448346,The New Pornographers,the_new_pornographers_the_former_site_of
spotify:track:07juhUaoL15fifnfK5H6B6,Pure Sticker Shock,The Former Site Of,The New Pornographers,2026-03-27,249986,1.0,False,"indie rock, canadian, indie, indie pop, alternative, power pop, rock, canada, female vocalists",Merge Records,0.64,0.504,7.0,-10.459,1.0,0.0321,0.581,0.011,0.125,0.334,86.976,,df_nmf_test,15.210526315789474,82.65468444272561,60.23850959349196,38.69341907466177,33.99927524585239,The New Pornographers,the_new_pornographers_the_former_site_of
spotify:track:1TF4p5bdfEWoB6VEHC8nqk,Ballad of the Last Payphone,The Former Site Of,The New Pornographers,2026-03-27,229506,1.0,False,"indie rock, canadian, indie, indie pop, alternative, power pop, rock, canada, female vocalists",Merge Records,0.633,0.798,5.0,-7.415,1.0,0.0311,0.131,0.3,0.149,0.68,94.955,,df_nmf_test,15.210526315789474,82.65468444272561,60.23850959349196,53.69968264573243,39.591577079001205,The New Pornographers,the_new_pornographers_the_former_site_of
spotify:track:7ETZ1YF6gjWDDSvOxfdkvw,Spooky Action,The Former Site Of,The New Pornographers,2026-03-27,293493,1.0,False,"indie rock, canadian, indie, indie pop, alternative, power pop, rock, canada, female vocalists",Merge Records,0.516,0.652,5.0,-11.998,1.0,0.0344,0.435,0.00864,0.0982,0.474,158.996,,df_nmf_test,15.210526315789474,82.65468444272561,60.23850959349196,38.24695172874562,68.90063480876374,The New Pornographers,the_new_pornographers_the_former_site_of
spotify:track:3TMlpyYbf9xjYsPL6ow8z6,Wish You Could See Me I’m Killing It,The Former Site Of,The New Pornographers,2026-03-27,219506,1.0,False,"indie rock, canadian, indie, indie pop, alternative, power pop, rock, canada, female vocalists",Merge Records,0.541,0.396,0.0,-12.832,1.0,0.0326,0.67,0.717,0.11,0.449,83.955,,df_nmf_test,15.210526315789474,82.65468444272561,60.23850959349196,38.734758643728085,31.2804588911661,The New Pornographers,the_new_pornographers_the_former_site_of
spotify:track:0GZD2gykkJDvFSEC1Ewbh3,Votive,The Former Site Of,The New Pornographers,2026-03-27,225480,1.0,False,"indie rock, canadian, indie, indie pop, alternative, power pop, rock, canada, female vocalists",Merge Records,0.602,0.752,2.0,-8.858,1.0,0.0308,0.204,0.102,0.129,0.327,147.986,,df_nmf_test,15.210526315789474,82.65468444272561,60.23850959349196,36.99849674294305,65.06108499489378,The New Pornographers,the_new_pornographers_the_former_site_of
spotify:track:6k3wVt61HJkM8o53nJQ3t4,Wine Remembers the Water,The Former Site Of,The New Pornographers,2026-03-27,108466,1.0,False,"indie rock, canadian, indie, indie pop, alternative, power pop, rock, canada, female vocalists",Merge Records,0.509,0.346,7.0,-14.886,1.0,0.0381,0.844,0.0135,0.0852,0.321,167.98,,df_nmf_test,15.210526315789474,82.65468444272561,60.23850959349196,31.095206280273928,71.76176652334638,The New Pornographers,the_new_pornographers_the_former_site_of
spotify:track:3eOMfoGoBlgkI7t49yoCtB,Calligraphy,The Former Site Of,The New Pornographers,2026-03-27,227533,1.0,False,"indie rock, canadian, indie, indie pop, alternative, power pop, rock, canada, female vocalists",Merge Records,0.711,0.602,7.0,-7.568,1.0,0.029,0.11,0.0648,0.142,0.689,91.51,,df_nmf_test,15.210526315789474,82.65468444272561,60.23850959349196,57.00684817103724,37.71676987258903,The New Pornographers,the_new_pornographers_the_former_site_of
spotify:track:6Gv8OXRV17yVM4SQvSEkA8,Bonus Mai Tais,The Former Site Of,The New Pornographers,2026-03-27,274733,1.0,False,"indie rock, canadian, indie, indie pop, alternative, power pop, rock, canada, female vocalists",Merge Records,0.492,0.5,1.0,-10.116,1.0,0.0439,0.134,0.00662,0.0968,0.25,160.05,,df_nmf_test,15.210526315789474,82.65468444272561,60.23850959349196,27.93686320360782,70.27634995442835,The New Pornographers,the_new_pornographers_the_former_site_of
spotify:track:73NSR0zuF1CgdeICZMNPaM,The Former Site Of,The Former Site Of,The New Pornographers,2026-03-27,398320,1.0,False,"indie rock, canadian, indie, indie pop, alternative, power pop, rock, canada, female vocalists",Merge Records,0.452,0.402,4.0,-10.944,0.0,0.0348,0.25,0.000231,0.0949,0.236,95.006,,df_nmf_test,15.210526315789474,82.65468444272561,60.23850959349196,25.625981292801065,37.67723782817338,The New Pornographers,the_new_pornographers_the_former_site_of
spotify:track:3MjiUnri8uwPoo9pxRMiam,A Perfect Storm,Against The Dying Of The Light,José González,2026-03-27,184453,1.0,False,"indie, acoustic, singer-songwriter, folk",Mute,0.471,0.546,6.0,-8.852,0.0,0.034,0.73,0.801,0.121,0.132,110.833,,df_nmf_test,9.526315789473685,78.70403150612772,28.125517894186558,23.19108067479539,46.60307930667184,José González,josé_gonzález_against_the_dying_of_the_light
spotify:track:74A2eFwIDJohTSuLdusl7M,Etyd,Against The Dying Of The Light,José González,2026-03-27,149293,1.0,False,"indie, acoustic, singer-songwriter, folk",Mute,0.47,0.237,7.0,-15.65,1.0,0.0454,0.888,0.35,0.12,0.107,111.862,,df_nmf_test,9.526315789473685,78.70403150612772,28.125517894186558,22.074912310005008,43.599632232192874,José González,josé_gonzález_against_the_dying_of_the_light
spotify:track:5l10UvthHoMVEEMLsTYTAv,Against The Dying Of The Light,Against The Dying Of The Light,José González,2026-03-27,148920,1.0,False,"indie, acoustic, singer-songwriter, folk",Mute,0.413,0.347,2.0,-9.071,1.0,0.025,0.857,0.0552,0.0975,0.541,92.327,,df_nmf_test,9.526315789473685,78.70403150612772,28.125517894186558,36.72978954401203,37.251774200149946,José González,josé_gonzález_against_the_dying_of_the_light
spotify:track:3N5PMKPmuBwd1aMIAqRLq5,For Every Dusk,Against The Dying Of The Light,José González,2026-03-27,364533,1.0,False,"indie, acoustic, singer-songwriter, folk",Mute,0.627,0.162,5.0,-15.218,1.0,0.045,0.943,0.149,0.113,0.132,100.055,,df_nmf_test,9.526315789473685,78.70403150612772,28.125517894186558,29.309336896609324,37.94160837520304,José González,josé_gonzález_against_the_dying_of_the_light
spotify:track:2zDkPO9lkj5G1g1UxpHxMr,Sheet,Against The Dying Of The Light,José González,2026-03-27,201293,1.0,False,"indie, acoustic, singer-songwriter, folk",Mute,0.521,0.286,0.0,-15.083,0.0,0.0482,0.945,0.873,0.111,0.392,76.439,,df_nmf_test,9.526315789473685,78.70403150612772,28.125517894186558,35.59295139468849,26.399733857498962,José González,josé_gonzález_against_the_dying_of_the_light
spotify:track:72HxlvAB1ZJtE2EjRhK3W7,Pajarito,Against The Dying Of The Light,José González,2026-03-27,100733,1.0,False,"indie, acoustic, singer-songwriter, folk",Mute,0.66,0.444,0.0,-9.958,1.0,0.0383,0.936,0.159,0.0968,0.805,135.001,,df_nmf_test,9.526315789473685,78.70403150612772,28.125517894186558,57.8253716385502,57.94877605396325,José González,josé_gonzález_against_the_dying_of_the_light
spotify:track:0aJ5j0XgGIQcFkTOUwwaxW,Losing Game (Sick),Against The Dying Of The Light,José González,2026-03-27,209853,1.0,False,"indie, acoustic, singer-songwriter, folk",Mute,0.592,0.589,10.0,-11.982,0.0,0.0326,0.858,0.775,0.0988,0.955,135.076,,df_nmf_test,9.526315789473685,78.70403150612772,28.125517894186558,61.297895440120264,57.05732845239035,José González,josé_gonzález_against_the_dying_of_the_light
spotify:track:5BEuHQnQObYwGrx5hk2s2c,Ay Querida,Against The Dying Of The Light,José González,2026-03-27,186200,1.0,False,"indie, acoustic, singer-songwriter, folk",Mute,0.413,0.137,4.0,-19.936,0.0,0.04,0.886,0.861,0.115,0.234,117.789,,df_nmf_test,9.526315789473685,78.70403150612772,28.125517894186558,24.761984299315184,44.36111823774932,José González,josé_gonzález_against_the_dying_of_the_light
spotify:track:6CRh4BTNNZnchX3dgQT7Il,U / Rawls Slöja,Against The Dying Of The Light,José González,2026-03-27,310720,1.0,False,"indie, acoustic, singer-songwriter, folk",Mute,0.338,0.325,9.0,-15.056,1.0,0.0743,0.916,0.594,0.114,0.155,82.984,,df_nmf_test,9.526315789473685,78.70403150612772,28.125517894186558,18.35435109403708,29.666563177897203,José González,josé_gonzález_against_the_dying_of_the_light
spotify:track:2fxZHzte9FhSvTRKyhU6Ir,Gymnasten,Against The Dying Of The Light,José González,2026-03-27,241240,1.0,False,"indie, acoustic, singer-songwriter, folk",Mute,0.458,0.433,2.0,-13.341,1.0,0.0385,0.907,0.272,0.113,0.357,127.153,,df_nmf_test,9.526315789473685,78.70403150612772,28.125517894186558,31.624352764322694,52.39353551245411,José González,josé_gonzález_against_the_dying_of_the_light
spotify:track:0wEhe3AB12IkmBZQG3dX3C,Just A Rock,Against The Dying Of The Light,José González,2026-03-27,167280,1.0,False,"indie, acoustic, singer-songwriter, folk",Mute,0.523,0.297,1.0,-14.289,0.0,0.0411,0.914,0.74,0.101,0.0882,118.524,,df_nmf_test,9.526315789473685,78.70403150612772,28.125517894186558,22.703273759812927,47.593851169839056,José González,josé_gonzález_against_the_dying_of_the_light
spotify:track:7KnGJbwkplg5wFgkOAARkz,You & We,Against The Dying Of The Light,José González,2026-03-27,268026,1.0,False,"indie, acoustic, singer-songwriter, folk",Mute,0.411,0.383,4.0,-11.66,1.0,0.0318,0.908,0.0135,0.0815,0.188,114.772,,df_nmf_test,9.526315789473685,78.70403150612772,28.125517894186558,21.39280942041089,47.0814170441012,José González,josé_gonzález_against_the_dying_of_the_light
spotify:track:6JnKBX1kXnwxsVvXrNYNMo,Joy (Can't Help But Sing),Against The Dying Of The Light,José González,2026-03-27,190306,1.0,False,"indie, acoustic, singer-songwriter, folk",Mute,0.449,0.243,0.0,-10.779,1.0,0.0332,0.898,0.00512,0.0985,0.136,78.595,,df_nmf_test,9.526315789473685,78.70403150612772,28.125517894186558,21.516828127609823,29.57069797018925,José González,josé_gonzález_against_the_dying_of_the_light
spotify:track:0PxGwDBxLKHPjpLKgTHqQM,The Eagle Has Landed,Electric Swamp Funkin' Blues,Selwyn Birchwood,2026-03-27,87573,1.0,False,"blues, blues rock, contemporary blues, usa, american, bluesrock, america, electric blues, modern blues, united states",Alligator Records,0.331,0.961,7.0,-5.185,1.0,0.184,0.0751,0.514,0.735,0.123,76.955,,df_nmf_test,1.473684210526316,62.15066387132097,1.0,42.4139802906297,31.87936936406318,Selwyn Birchwood,selwyn_birchwood_electric_swamp_funkin'_blues
spotify:track:4HxiM9rHWjf5EXe7YcAePj,The Church Of Electric Swamp Funkin' Blues,Electric Swamp Funkin' Blues,Selwyn Birchwood,2026-03-27,304586,1.0,False,"blues, blues rock, contemporary blues, usa, american, bluesrock, america, electric blues, modern blues, united states",Alligator Records,0.381,0.911,6.0,-3.432,0.0,0.179,0.0161,0.00891,0.138,0.531,204.079,,df_nmf_test,1.473684210526316,62.15066387132097,1.0,36.667780190412564,95.53930293824918,Selwyn Birchwood,selwyn_birchwood_electric_swamp_funkin'_blues
spotify:track:58wQ7AObZFJAdvtaUrl9HQ,Damaged Goods,Electric Swamp Funkin' Blues,Selwyn Birchwood,2026-03-27,389920,1.0,False,"blues, blues rock, contemporary blues, usa, american, bluesrock, america, electric blues, modern blues, united states",Alligator Records,0.427,0.845,9.0,-3.284,0.0,0.0602,0.483,0.00133,0.137,0.49,179.731,,df_nmf_test,1.473684210526316,62.15066387132097,1.0,36.8331384666778,83.54824556587228,Selwyn Birchwood,selwyn_birchwood_electric_swamp_funkin'_blues
spotify:track:3JDNZfNdDhFWrmeSRPM2dd,All Hail The Algorithm,Electric Swamp Funkin' Blues,Selwyn Birchwood,2026-03-27,296570,1.0,False,"blues, blues rock, contemporary blues, usa, american, bluesrock, america, electric blues, modern blues, united states",Alligator Records,0.462,0.906,5.0,-4.461,1.0,0.138,0.0377,0.00253,0.327,0.587,174.026,,df_nmf_test,1.473684210526316,62.15066387132097,1.0,50.14447970602973,80.17764462888296,Selwyn Birchwood,selwyn_birchwood_electric_swamp_funkin'_blues
spotify:track:5jQ16qEay2R1IWNGvNVxlw,Labour Of Love,Electric Swamp Funkin' Blues,Selwyn Birchwood,2026-03-27,322581,1.0,False,"blues, blues rock, contemporary blues, usa, american, bluesrock, america, electric blues, modern blues, united states",Alligator Records,0.524,0.642,9.0,-6.286,1.0,0.0262,0.402,0.0105,0.0862,0.326,81.05,,df_nmf_test,1.473684210526316,62.15066387132097,1.0,31.963337230666454,33.20122209921146,Selwyn Birchwood,selwyn_birchwood_electric_swamp_funkin'_blues
spotify:track:3nkIgfW2tMTHeRiqFf5Q13,Should've Never Gotten Out Of Bed,Electric Swamp Funkin' Blues,Selwyn Birchwood,2026-03-27,222288,1.0,False,"blues, blues rock, contemporary blues, usa, american, bluesrock, america, electric blues, modern blues, united states",Alligator Records,0.463,0.938,8.0,-3.414,0.0,0.0515,0.0785,0.0405,0.152,0.287,82.951,,df_nmf_test,1.473684210526316,62.15066387132097,1.0,30.549523968598635,35.70607126349805,Selwyn Birchwood,selwyn_birchwood_electric_swamp_funkin'_blues
spotify:track:0HDMIRBBpOiPyMqyo40IuQ,What I've Been Accused Of,Electric Swamp Funkin' Blues,Selwyn Birchwood,2026-03-27,274952,1.0,False,"blues, blues rock, contemporary blues, usa, american, bluesrock, america, electric blues, modern blues, united states",Alligator Records,0.444,0.729,9.0,-5.368,1.0,0.04,0.117,0.151,0.308,0.581,96.634,,df_nmf_test,1.473684210526316,62.15066387132097,1.0,48.36687823617839,41.398685659351585,Selwyn Birchwood,selwyn_birchwood_electric_swamp_funkin'_blues
spotify:track:7eHauhbNDfIyQesxO10OMR,Talking Heads,Electric Swamp Funkin' Blues,Selwyn Birchwood,2026-03-27,254402,1.0,False,"blues, blues rock, contemporary blues, usa, american, bluesrock, america, electric blues, modern blues, united states",Alligator Records,0.507,0.887,5.0,-4.726,1.0,0.0969,0.0636,0.0033,0.0388,0.899,175.977,,df_nmf_test,1.473684210526316,62.15066387132097,1.0,52.98864205779189,81.00139360439405,Selwyn Birchwood,selwyn_birchwood_electric_swamp_funkin'_blues
spotify:track:3ygu1DSmN8Dm778bsRFVO8,Soulmate,Electric Swamp Funkin' Blues,Selwyn Birchwood,2026-03-27,335573,1.0,False,"blues, blues rock, contemporary blues, usa, american, bluesrock, america, electric blues, modern blues, united states",Alligator Records,0.367,0.759,6.0,-3.303,1.0,0.0469,0.0502,0.00118,0.051,0.366,142.389,,df_nmf_test,1.473684210526316,62.15066387132097,1.0,25.671454818774016,65.04378972546193,Selwyn Birchwood,selwyn_birchwood_electric_swamp_funkin'_blues
spotify:track:3acGmmaFY7LYjwMOFFYAj3,The Struggle Is Real,Electric Swamp Funkin' Blues,Selwyn Birchwood,2026-03-27,300021,1.0,False,"blues, blues rock, contemporary blues, usa, american, bluesrock, america, electric blues, modern blues, united states",Alligator Records,0.57,0.635,0.0,-6.501,1.0,0.0291,0.307,0.0007,0.308,0.489,90.017,,df_nmf_test,1.473684210526316,62.15066387132097,1.0,49.77242358443294,37.522568704397145,Selwyn Birchwood,selwyn_birchwood_electric_swamp_funkin'_blues
spotify:track:6xCQKSXarffgDDJJMHkGLx,Rowan Tree,Spencer Cullum's Coin Collection 3,Spencer Cullum,2026-03-27,227266,1.0,False,"folk, singer-songwriter, american, folk rock, indie folk, pedal steel",Full Time Hobby,0.609,0.309,4.0,-16.544,1.0,0.0366,0.709,0.918,0.17,0.605,148.998,,df_nmf_test,1.473684210526316,74.33687378758943,11.40404312144818,50.47519625856022,61.54421549356656,Spencer Cullum,spencer_cullum_spencer_cullum's_coin_collection_3
spotify:track:1UBpRgXoXA2JOdQzsqfgzJ,Easy Street,Spencer Cullum's Coin Collection 3,Spencer Cullum,2026-03-27,227026,1.0,False,"folk, singer-songwriter, american, folk rock, indie folk, pedal steel",Full Time Hobby,0.657,0.276,2.0,-17.08,1.0,0.0326,0.823,0.916,0.149,0.394,96.999,,df_nmf_test,1.473684210526316,74.33687378758943,11.40404312144818,42.86871555035913,35.56770910804328,Spencer Cullum,spencer_cullum_spencer_cullum's_coin_collection_3
spotify:track:0mrEOJldPwli9OEH2f9eQi,Jackie Paints,Spencer Cullum's Coin Collection 3,Spencer Cullum,2026-03-27,261013,1.0,False,"folk, singer-songwriter, american, folk rock, indie folk, pedal steel",Full Time Hobby,0.471,0.298,7.0,-16.225,1.0,0.0305,0.679,0.939,0.192,0.274,109.956,,df_nmf_test,1.473684210526316,74.33687378758943,11.40404312144818,31.9964088859195,42.40378788861947,Spencer Cullum,spencer_cullum_spencer_cullum's_coin_collection_3
spotify:track:03yGPCrlj77057g9JiyjVw,Gavon's Eve,Spencer Cullum's Coin Collection 3,Spencer Cullum;Allison De Groot,2026-03-27,173053,1.0,False,"folk, singer-songwriter, american, folk rock, indie folk, pedal steel",Full Time Hobby,0.377,0.244,7.0,-17.937,1.0,0.0378,0.828,0.963,0.124,0.489,167.998,,df_nmf_test,1.473684210526316,74.33687378758943,1.0,34.18740604643394,70.2126045328081,Spencer Cullum;Allison De Groot,spencer_cullum;allison_de_groot_spencer_cullum's_coin_collection_3
spotify:track:6tDJdyEsbjuFiXQt6m6XRi,Look at the Moon,Spencer Cullum's Coin Collection 3,Spencer Cullum;Erin Rae,2026-03-27,218093,1.0,False,"folk, singer-songwriter, american, folk rock, indie folk, pedal steel",Full Time Hobby,0.474,0.19,7.0,-19.662,1.0,0.0348,0.675,0.868,0.114,0.424,114.185,,df_nmf_test,1.473684210526316,74.33687378758943,1.0,35.09687656589277,42.741786868373275,Spencer Cullum;Erin Rae,spencer_cullum;erin_rae_spencer_cullum's_coin_collection_3
